id,pali,selected_pali_word,sutta_number,sutta_name,class_example
4817,anupādiyanta,anupādiyaṃ,sn12.51,parivīmaṃsanasuttaṃ,"anabhisaṅkharonto anabhisañcetayanto na kiñci loke upādiyati, <b>anupādiyaṃ</b> na paritassati, aparitassaṃ paccattaññ'eva parinibbāyati."
11900,āpanna 1,āpanno,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva sato etadahosi, kicchaṃ vat'āyaṃ loko <b>āpanno</b> jāyati ca jīyati ca mīyati ca cavati ca upapajjati ca."
6692,apucchi,apucchi,sn22.82,puṇṇamasuttaṃ,"<b>apucchi</b>, ko nu kho, bhante, hetu ko paccayo rūpakkhandhassa paññāpanāya, ko hetu ko paccayo vedanākkhandhassa paññāpanāya, ko hetu ko paccayo saññākkhandhassa paññāpanāya, ko hetu ko paccayo saṅkhārakkhandhassa paññāpanāya, ko hetu ko paccayo viññāṇakkhandhassa paññāpanāyā'ti?"
12419,ārammaṇa 2,ārammaṇaṃ,sn47.7,makkaṭasuttaṃ,"agocare, bhikkhave, carataṃ paravisaye lacchati māro otāraṃ, lacchati māro <b>ārammaṇaṃ</b>."
2696,atthasaṃhita,atthasaṃhitaṃ,sn56.31,sīsapāvanasuttaṃ,"na h'etaṃ, bhikkhave, <b>atthasaṃhitaṃ</b> n'ādibrahmacariyakaṃ na nibbidāya na virāgāya na nirodhāya na upasamāya na abhiññāya na sambodhāya na nibbānāya saṃvattati, tasmā taṃ mayā anakkhātaṃ."
48273,bāla 2,bālaṃ,sn22.94,pupphasuttaṃ,"yo, bhikkhave, tathāgatena evaṃ ācikkhiyamāne desiyamāne paññapiyamāne paṭṭhapiyamāne vivariyamāne vibhajiyamāne uttānīkariyamāne na jānāti na passati tam'ahaṃ, bhikkhave, <b>bālaṃ</b> puthujjanaṃ andhaṃ acakkhukaṃ ajānantaṃ apassantaṃ kin'ti karomi!"
49753,bhāsati 1.1,bhāsissāmī'ti,sn45.8,vibhaṅgasuttaṃ,"taṃ suṇātha, sādhukaṃ manasi karotha, <b>bhāsissāmī</b>'ti."
25745,cakkhumant 1,cakkhumanto,mn107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, bho gotama, nikkujjitaṃ vā ukkujjeyya, paṭicchannaṃ vā vivareyya, mūḷhassa vā maggaṃ ācikkheyya, andhakāre vā telapajjotaṃ dhāreyya, <b>cakkhumanto</b> rūpāni dakkhantī'ti,"
26477,cārī 1.1,cārī,sn47.7,makkaṭasuttaṃ,"atthi, bhikkhave, himavato pabbatarājassa duggā visamā desā, yattha n'eva makkaṭānaṃ <b>cārī</b> na manussānaṃ."
25849,catu,cattāri,mn107,gaṇakamoggallānasuttaṃ,"ekaṃ ekakaṃ, dve dukā, tīṇi tikā, <b>cattāri</b> catukkā, pañca pañcakā, cha chakkā, satta sattakā, aṭṭha aṭṭhakā, nava navakā, dasa dasakā'ti"
26759,cira,ciraṃ,sn12.55,mahārukkhasuttaṃ,"evañ'hi so, bhikkhave, mahārukkho tadāhāro tadupādāno <b>ciraṃ</b> dīgham'addhānaṃ tiṭṭheyya."
26826,cīvara 1,,sn47.2,satisuttaṃ,"saṅghāṭipatta<b>cīvara</b>dhāraṇe sampajānakārī hoti, asite pīte khāyite sāyite sampajānakārī hoti, uccārapassāvakamme sampajānakārī hoti"
32162,dava 1.1,dava,mn107,gaṇakamoggallānasuttaṃ,"n'eva <b>davaya</b> na madāya na maṇḍanāya na vibhūsanāya, yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya, iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi, navañ'ca vedanaṃ na uppādessāmi, yātrā ca me bhavissati anavajjatā ca phāsuvihāro cā'ti."
35128,dhāreti 3,dhāreti,mn107,gaṇakamoggallānasuttaṃ,upāsakaṃ maṃ bhavaṃ gotamo <b>dhāretu</b> ajja't'agge pāṇ'upetaṃ saraṇaṃ gatan'ti.
32799,dīpa 2.2,,sn43.14,anāsavādisuttaṃ,"<b>dīpañ</b>'ca vo, bhikkhave, desessāmi dīpagāmiñ'ca maggaṃ."
32650,disā 1,disā,sn47.9,gilānasuttaṃ,"api ca me, bhante, madhurakajāto viya kāyo, <b>disā</b>'pi me na pakkhāyanti, dhammā'pi maṃ nappaṭibhanti bhagavato gelaññena."
32428,diṭṭha 1.1,diṭṭhaṃ,sn47.9,gilānasuttaṃ,"diṭṭho me, bhante, bhagavato phāsu, <b>diṭṭhaṃ</b>, bhante, bhagavato khamanīyaṃ, <b>diṭṭhaṃ</b>, bhante, bhagavato yāpanīyaṃ."
32680,divasa 1,divasaṃ,mn107,gaṇakamoggallānasuttaṃ,"<b>divasaṃ</b> caṅkamena nisajjāya āvaraṇīyehi dhammehi cittaṃ parisodhehi,"
24443,gamissati 1,gamissanti,sn35.241,paṭhamadārukkhandhopamasuttaṃ,"<b>gamissanti</b>, bhante, gāvo vacchagiddhiniyo'ti."
25037,gihī,,sn35.241,paṭhamadārukkhandhopamasuttaṃ,"idha, bhikkhu, <b>gihīhi</b> saṃsaṭṭho viharati sahanandī sahasokī, sukhitesu sukhito, dukkhitesu dukkhito, uppannesu kiccakaraṇīyesu attanā tesu yogaṃ āpajjati."
24950,gilāna 1,gilānā,sn47.9,gilānasuttaṃ,atha kho bhagavā <b>gilānā</b> vuṭṭhito aciravuṭṭhito gelaññā vihārā nikkhamitvā vihārapacchāyāyaṃ paññatte āsane nisīdi.
13716,idheva,idh'ev',sn47.9,gilānasuttaṃ,<b>idh'ev</b>'āhaṃ veḷuvagāmake vassaṃ upagacchāmī'ti.
19264,kacci 1,kacci,sn45.5,kimatthiyasuttaṃ,"<b>kacci</b> mayaṃ, bhante, evaṃ puṭṭhā evaṃ byākaramānā vuttavādino c'eva bhagavato homa, na ca bhagavantaṃ abhūtena abbhācikkhāma, dhammassa c'ānudhammaṃ byākaroma, na ca koci sahadhammiko vād'ānuvādo gārayhaṃ ṭhānaṃ āgacchatī'ti?"
20959,kāma 3,,sn46.5,bhikkhusuttaṃ,"tass'ime satta bojjh'aṅge bhāvayato <b>kām</b>'āsavā'pi cittaṃ vimuccati, bhav'āsavā'pi cittaṃ vimuccati, avijj'āsavā'pi cittaṃ vimuccati."
52758,mukha 1,,mn107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, brāhmaṇa, dakkho assadammako bhaddaṃ ass'ājānīyaṃ labhitvā paṭhamen'eva <b>mukh</b>'ādhāne kāraṇaṃ kāreti, atha uttariṃ kāraṇaṃ kāreti,"
36029,nāga 3,nāgā,sn46.1,himavantasuttaṃ,"seyyathā'pi, bhikkhave, himavantaṃ pabbatarājānaṃ nissāya <b>nāgā</b> kāyaṃ vaḍḍhenti, balaṃ gāhenti, te tattha kāyaṃ vaḍḍhetvā balaṃ gāhetvā kusobbhe otaranti"
36426,nāma 1,,sn12.10,gotamasuttaṃ,kudāssu <b>nāma</b> imassa dukkhassa nissaraṇaṃ paññāyissati jarāmaraṇassā”ti?
36427,nāma 2,nāma,sn45.2,upaḍḍhasuttaṃ,ekaṃ samayaṃ bhagavā sakyesu viharati nagarakaṃ <b>nāma</b> sakyānaṃ nigamo.
35540,natthi 1,n'atthi,sn22.26,assādasuttaṃ,"khīṇā jāti, vusitaṃ brahmacariyaṃ, kataṃ karaṇīyaṃ, <b>n'atthi</b> dāni punabbhavo'ti."
37192,nidāna 1,nidānaṃ,sn12.51,parivīmaṃsanasuttaṃ,"yaṃ kho idaṃ anekavidhaṃ nānappakārakaṃ dukkhaṃ loke uppajjati jarāmaraṇaṃ, idaṃ nu kho dukkhaṃ kiṃ<b>nidānaṃ</b> kiṃsamudayaṃ kiṃjātikaṃ kiṃpabhavaṃ?"
37206,nidānaṃ,,sn12.66,sammasasuttaṃ,"pivato hi kho taṃ chādessati vaṇṇenapi gandhenapi rasenapi, pivitvā ca pana tato<b>nidānaṃ</b> maraṇaṃ vā nigacchasi maraṇamattaṃ vā dukkhanti."
42552,pabbhāra 1,,sn35.241,paṭhamadārukkhandhopamasuttaṃ,"evaṃ hi so, bhikkhave, dārukkhandho samuddaninno bhavissati samuddapoṇo samudda<b>pabbhāro</b>."
39376,paccaya 2,paccayo,mn107,gaṇakamoggallānasuttaṃ,"ko nu kho, bho gotama, hetu ko <b>paccayo</b> yaṃ tiṭṭhat'eva nibbānaṃ, tiṭṭhati nibbānagāmī maggo, tiṭṭhati bhavaṃ gotamo samādapetā,"
40131,pañha 2,pañho,sn12.12,moḷiyaphaggunasuttaṃ,"no kallo <b>pañho</b>'ti bhagavā avoca, āhāretī'ti ahaṃ na vadāmi."
42364,pannarasa 2,pannarase,sn22.82,puṇṇamasuttaṃ,tena kho pana samayena bhagavā tadah'uposathe <b>pannarase</b> puṇṇāya puṇṇamāya rattiyā bhikkhusaṅghaparivuto ajjhokāse nisinno hoti.
43071,paraṃ,paraṃ,sn12.22,dutiyadasabalasuttaṃ,"att'atthaṃ vā hi, bhikkhave, sampassamānena alam'eva appamādena sampādetuṃ, <b>paraṃ</b> atthaṃ vā hi, bhikkhave, sampassamānena alam'eva appamādena sampādetuṃ, ubhay'atthaṃ vā hi, bhikkhave, sampassamānena alam'eva appamādena sampādetun'ti."
43744,paribbājaka,paribbājakā,sn45.5,kimatthiyasuttaṃ,"idha no, bhante, aññatitthiyā <b>paribbājakā</b> amhe evaṃ pucchanti, kim'atthiyaṃ, āvuso, samaṇe gotame brahmacariyaṃ vussatī'ti?"
40383,paṭicchanna 2,paṭicchannaṃ,mn107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, bho gotama, nikkujjitaṃ vā ukkujjeyya, <b>paṭicchannaṃ</b> vā vivareyya, mūḷhassa vā maggaṃ ācikkheyya, andhakāre vā telapajjotaṃ dhāreyya, cakkhumanto rūpāni dakkhantī'ti,"
40229,paṭikūla 2,paṭikūlā,sn35.247,chappāṇakopamasuttaṃ,"evam'eva kho, bhikkhave, yassa kassaci bhikkhuno kāyagatā sati abhāvitā abahulīkatā, taṃ cakkhu āviñchati manāpiyesu rūpesu, amanāpiyā rūpā <b>paṭikūlā</b> honti"
46299,pivanta,pivato,sn12.66,sammasasuttaṃ,"<b>pivato</b> hi kho taṃ chādessati vaṇṇena'pi gandhena'pi rasena'pi, pivitvā ca pana tatonidānaṃ maraṇaṃ vā nigacchasi maraṇamattaṃ vā dukkhan'ti."
46592,puṇṇa 2,,sn22.82,puṇṇamasuttaṃ,tena kho pana samayena bhagavā tadah'uposathe pannarase <b>puṇṇāya</b> <b>puṇṇa</b>māya rattiyā bhikkhusaṅghaparivuto ajjhokāse nisinno hoti.
54851,rāja 1,,sn12.65,nagarasuttaṃ,"atha kho so, bhikkhave, <b>rājā</b> vā <b>rāja</b>mahāmatto vā taṃ nagaraṃ māpeyya."
62223,sādhu 4,,sn12.65,sammasasuttaṃ,"<b>sādhu</b> <b>sādhu</b>, bhikkhave, evam'etaṃ, bhikkhave, n'etaṃ aññathā."
56431,sakkāya,,sn22.78,sīhasuttaṃ,"mayam'pi kira, bho, aniccā addhuvā asassatā <b>sakkāya</b>pariyāpannā'ti."
59623,samādhi 1,,sn45.8,vibhaṅgasuttaṃ,vitakkavicārānaṃ vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ <b>samādhi</b>jaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati.
59824,samāhita 1,samāhitā,sn47.4,sālasuttaṃ,"bhikkhave, bhikkhu kāye kāy'ānupassino viharatha ātāpino sampajānā ekodibhūtā vippasannacittā <b>samāhitā</b> ek'aggacittā, kāyassa yathābhūtaṃ ñāṇāya"
60590,sambuddha 1,sambodhā,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, <b>sambodhā</b> anabhisambuddhassa bodhisattass'eva sato etadahosi, kicchaṃ vat'āyaṃ loko āpanno jāyati ca jīyati ca mīyati ca cavati ca upapajjati ca."
57676,satta 2.1,sattānaṃ,sn47.1,ambapālisuttaṃ,"ek'āyano ayaṃ, bhikkhave, maggo <b>sattānaṃ</b> visuddhiyā sokaparidevānaṃ samatikkamāya dukkhadomanassānaṃ atthaṅ'gamāya ñāyassa adhigamāya nibbānassa sacchikiriyāya, yadidaṃ, cattāro satipaṭṭhānā."
63146,sīla 1,,sn46.1,himavantasuttaṃ,"evam'eva kho, bhikkhave, bhikkhu <b>sīlaṃ</b> nissāya <b>sīle</b> patiṭṭhāya satta bojjh'aṅge bhāvento satta bojjh'aṅge bahulīkaronto mahantattaṃ vepullattaṃ pāpuṇāti dhammesu."
63609,sugata 2,sugato,sn12.41,pañcaverabhayasuttaṃ,"idha, gahapati, ariyasāvako buddhe aveccappasādena samannāgato hoti, iti'pi so bhagavā arahaṃ sammāsambuddho vijjācaraṇasampanno <b>sugato</b> lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā'ti."
63458,sukhakāma,sukhakāmo,sn47.20,janapadakalyāṇīsuttaṃ,atha puriso āgaccheyya jīvitu'kāmo amaritu'kāmo <b>sukhakāmo</b> dukkhappaṭikūlo.
63559,sukhāya,sukhāya,sn22.33,natumhākaṃsuttaṃ,taṃ vo pahīnaṃ hitāya <b>sukhāya</b> bhavissati.
64616,suvimutta,,sn35.232,koṭṭhikasuttaṃ,chandarāgo bhagavato n'atthi. <b>suvimutta</b>citto bhagavā.
29087,ṭhita 1,ṭhito,sn35.118,sakkapañhasuttaṃ,ekam'antaṃ <b>ṭhito</b> kho sakko devānam'indo bhagavantaṃ etadavoca:
14053,ukkujjeti,ukkujjeyya,mn107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, bho gotama, nikkujjitaṃ vā <b>ukkujjeyya</b>, paṭicchannaṃ vā vivareyya, mūḷhassa vā maggaṃ ācikkheyya, andhakāre vā telapajjotaṃ dhāreyya, cakkhumanto rūpāni dakkhantī'ti,"
16350,upādāya 1,uppādāya,sn22.18,sahetu-aniccasuttaṃ,"yo'pi hetu, yo'pi paccayo rūpassa <b>uppādāya</b>, so'pi anicco."
15683,upadhi 1,upadhi,sn12.66,sammasasuttaṃ," so sammasamāno evaṃ jānāti, <b>upadhi</b> taṇhānidāno taṇhāsamudayo taṇhājātiko taṇhāpabhavo, taṇhāya sati <b>upadhi</b> hoti, taṇhāya asati upadhi na hotī'ti."
65600,vacanīya 2,vacanīyaṃ,sn56.13,khandhasuttaṃ,"pañcupādānakkhandhātissa <b>vacanīyaṃ</b>, seyyath'īdaṃ, rūp'upādānakkhandho, vedan'upādānakkhandho, saññ'upādānakkhandho, saṅkhār'upādānakkhandho, viññāṇ'upādānakkhandho."
65967,vata 1.2,vata,sn45.160,nadīsuttaṃ,"so <b>vata</b>, bhikkhave, bhikkhu ariyaṃ aṭṭh'aṅgikaṃ maggaṃ bhāvento ariyaṃ aṭṭh'aṅgikaṃ maggaṃ bahulīkaronto sikkhaṃ paccakkhāya hīnāyāvattissatīti, n'etaṃ ṭhānaṃ vijjati."
67624,vijjā 1,vijjā,sn12.41,pañcaverabhayasuttaṃ,"idha, gahapati, ariyasāvako buddhe aveccappasādena samannāgato hoti, iti'pi so bhagavā arahaṃ sammāsambuddho <b>vijjā</b>caraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā'ti."
69552,vivarati 1,vivarati,sn12.20,paccayasuttaṃ,abhisambujjhitvā abhisametvā ācikkhati deseti paññāpeti paṭṭhapeti <b>vivarati</b> vibhajati uttānīkaroti.
